

order_id,order_date,demand_level,unit_price,quantity,total_order_value,margin_percent,ai_cancel_flag,cancellation_reason,order_status_before_ai_only,revenue_lost_before_ai_only,recoverable_flag,intervention_attempted_by_navedas,intervention_success,intervention_failure_reason,order_status_after_navedas,revenue_prevented_by_navedas,avoidable_revenue_loss_after_navedas,profit_lost_before_ai_only,profit_lost_after_navedas,margin_saved_after_navedas,intervention_cost,net_profit_impact_due_to_navedas,recovery_rate_flag
ORD-700141,11-05-2025,Medium,1706,1,1706,0.43,1,Stock Sync Delay,Cancelled,1706,1,1,1,None,Fulfilled,1706,0,733.58,0.0,733.58,15,718.58,1
ORD-700142,02-02-2025,High,947,1,947,0.37,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700143,21-02-2025,Low,2698,1,2698,0.33,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700144,30-04-2025,Medium,424,2,848,0.42,1,Vendor Split Possible,Cancelled,848,1,1,1,None,Fulfilled,848,0,356.15999999999997,0.0,356.15999999999997,15,341.15999999999997,1
ORD-700145,31-05-2025,Medium,2683,1,2683,0.3,1,Vendor Split Possible,Cancelled,2683,0,0,0,Not Recoverable,Cancelled,0,0,804.9,0.0,0.0,0,0.0,0
ORD-700146,08-03-2025,High,2267,2,4534,0.34,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700147,11-04-2025,Medium,579,3,1737,0.32,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700148,29-01-2025,Medium,613,2,1226,0.45,1,Vendor Split Possible,Cancelled,1226,1,1,1,None,Fulfilled,1226,0,551.7,0.0,551.7,15,536.7,1
ORD-700149,04-05-2025,Medium,1319,2,2638,0.27,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700150,14-02-2025,Medium,2155,1,2155,0.31,1,AI Logic Gap - SKU Mapping,Cancelled,2155,1,1,1,None,Fulfilled,2155,0,668.05,0.0,668.05,15,653.05,1
ORD-700151,17-05-2025,High,634,3,1902,0.39,1,AI Logic Gap - SKU Mapping,Cancelled,1902,1,1,1,None,Fulfilled,1902,0,741.78,0.0,741.78,15,726.78,1
ORD-700152,26-04-2025,High,2382,3,7146,0.42,1,Stock Sync Delay,Cancelled,7146,1,1,0,Customer Payment Expired,Cancelled,0,7146,3001.3199999999997,3001.3199999999997,0.0,15,-3016.3199999999997,0
ORD-700153,04-01-2025,Medium,363,3,1089,0.42,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700154,09-03-2025,High,2911,1,2911,0.32,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700155,02-05-2025,Low,1892,2,3784,0.42,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700156,20-02-2025,High,741,1,741,0.27,1,Stock Sync Delay,Cancelled,741,1,1,1,None,Fulfilled,741,0,200.07000000000002,0.0,200.07000000000002,15,185.07000000000002,1
ORD-700157,09-02-2025,High,1718,2,3436,0.44,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700158,06-06-2025,High,1134,2,2268,0.3,1,AI Logic Gap - SKU Mapping,Cancelled,2268,1,1,1,None,Fulfilled,2268,0,680.4,0.0,680.4,15,665.4,1
ORD-700159,22-03-2025,Medium,1174,3,3522,0.33,1,Stock Sync Delay,Cancelled,3522,1,1,1,None,Fulfilled,3522,0,1162.26,0.0,1162.26,15,1147.26,1
ORD-700160,23-03-2025,High,2501,1,2501,0.29,1,Vendor Split Possible,Cancelled,2501,0,0,0,Not Recoverable,Cancelled,0,0,725.29,0.0,0.0,0,0.0,0
ORD-700161,09-02-2025,Low,2751,3,8253,0.35,1,Payment Expired,Cancelled,8253,1,1,1,None,Fulfilled,8253,0,2888.5499999999997,0.0,2888.5499999999997,15,2873.5499999999997,1
ORD-700162,26-06-2025,Medium,722,1,722,0.3,1,Vendor Split Possible,Cancelled,722,1,1,1,None,Fulfilled,722,0,216.6,0.0,216.6,15,201.6,1
ORD-700163,15-01-2025,High,1348,3,4044,0.43,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700164,01-02-2025,High,193,2,386,0.34,1,AI Logic Gap - SKU Mapping,Cancelled,386,0,0,0,Not Recoverable,Cancelled,0,0,131.24,0.0,0.0,0,0.0,0
ORD-700165,22-04-2025,High,743,3,2229,0.36,1,Payment Expired,Cancelled,2229,1,1,1,None,Fulfilled,2229,0,802.4399999999999,0.0,802.4399999999999,15,787.4399999999999,1
ORD-700166,15-01-2025,Low,1392,2,2784,0.45,1,Payment Expired,Cancelled,2784,1,1,1,None,Fulfilled,2784,0,1252.8,0.0,1252.8,15,1237.8,1
ORD-700167,14-05-2025,Medium,2328,2,4656,0.4,1,AI Logic Gap - SKU Mapping,Cancelled,4656,1,1,1,None,Fulfilled,4656,0,1862.4,0.0,1862.4,15,1847.4,1
ORD-700168,10-01-2025,High,1763,2,3526,0.34,1,Vendor Split Possible,Cancelled,3526,1,1,1,None,Fulfilled,3526,0,1198.8400000000001,0.0,1198.8400000000001,15,1183.8400000000001,1
ORD-700169,16-06-2025,Medium,873,2,1746,0.31,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700170,12-02-2025,Medium,224,2,448,0.25,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700171,15-03-2025,Medium,2573,1,2573,0.42,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700172,27-06-2025,Medium,2606,1,2606,0.32,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700173,11-01-2025,High,2102,1,2102,0.37,1,Payment Expired,Cancelled,2102,0,0,0,Not Recoverable,Cancelled,0,0,777.74,0.0,0.0,0,0.0,0
ORD-700174,12-05-2025,Low,1140,1,1140,0.3,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700175,22-06-2025,Low,481,3,1443,0.41,1,AI Logic Gap - SKU Mapping,Cancelled,1443,0,0,0,Not Recoverable,Cancelled,0,0,591.63,0.0,0.0,0,0.0,0
ORD-700176,22-01-2025,High,2081,2,4162,0.34,1,Vendor Split Possible,Cancelled,4162,1,1,0,Vendor SLA Delay,Cancelled,0,4162,1415.0800000000002,1415.0800000000002,0.0,15,-1430.0800000000002,0
ORD-700177,02-01-2025,Medium,1584,2,3168,0.27,1,Stock Sync Delay,Cancelled,3168,1,1,1,None,Fulfilled,3168,0,855.36,0.0,855.36,15,840.36,1
ORD-700178,17-04-2025,High,1509,2,3018,0.31,1,AI Logic Gap - SKU Mapping,Cancelled,3018,1,1,1,None,Fulfilled,3018,0,935.58,0.0,935.58,15,920.58,1
ORD-700179,20-01-2025,Medium,194,3,582,0.42,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700180,11-04-2025,High,1803,2,3606,0.43,1,Payment Expired,Cancelled,3606,1,1,1,None,Fulfilled,3606,0,1550.58,0.0,1550.58,15,1535.58,1
ORD-700181,19-02-2025,High,2456,3,7368,0.29,1,Vendor Split Possible,Cancelled,7368,1,1,1,None,Fulfilled,7368,0,2136.72,0.0,2136.72,15,2121.72,1
ORD-700182,30-06-2025,Medium,970,3,2910,0.27,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700183,03-01-2025,Low,2073,3,6219,0.45,1,Payment Expired,Cancelled,6219,1,1,1,None,Fulfilled,6219,0,2798.55,0.0,2798.55,15,2783.55,1
ORD-700184,04-06-2025,Low,1607,2,3214,0.4,1,Stock Sync Delay,Cancelled,3214,1,1,0,Late Detection,Cancelled,0,3214,1285.6000000000001,1285.6000000000001,0.0,15,-1300.6000000000001,0
ORD-700185,03-06-2025,Low,1487,1,1487,0.39,1,Stock Sync Delay,Cancelled,1487,1,1,1,None,Fulfilled,1487,0,579.9300000000001,0.0,579.9300000000001,15,564.9300000000001,1
ORD-700186,05-05-2025,High,1411,1,1411,0.31,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700187,27-06-2025,Medium,1073,3,3219,0.44,1,Payment Expired,Cancelled,3219,1,1,0,Customer Abandoned,Cancelled,0,3219,1416.36,1416.36,0.0,15,-1431.36,0
ORD-700188,11-05-2025,Low,1643,1,1643,0.26,1,Payment Expired,Cancelled,1643,0,0,0,Not Recoverable,Cancelled,0,0,427.18,0.0,0.0,0,0.0,0
ORD-700189,14-05-2025,High,2848,1,2848,0.34,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700190,01-04-2025,Medium,1463,3,4389,0.42,1,Payment Expired,Cancelled,4389,1,1,1,None,Fulfilled,4389,0,1843.3799999999999,0.0,1843.3799999999999,15,1828.3799999999999,1
ORD-700191,17-06-2025,High,230,1,230,0.33,1,Stock Sync Delay,Cancelled,230,1,1,1,None,Fulfilled,230,0,75.9,0.0,75.9,15,60.900000000000006,1
ORD-700192,03-05-2025,Low,811,2,1622,0.37,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700193,19-06-2025,Medium,2899,3,8697,0.36,1,AI Logic Gap - SKU Mapping,Cancelled,8697,1,1,1,None,Fulfilled,8697,0,3130.92,0.0,3130.92,15,3115.92,1
ORD-700194,15-05-2025,Low,2861,3,8583,0.32,1,Stock Sync Delay,Cancelled,8583,0,0,0,Not Recoverable,Cancelled,0,0,2746.56,0.0,0.0,0,0.0,0
ORD-700195,12-06-2025,Low,2235,2,4470,0.37,1,Vendor Split Possible,Cancelled,4470,0,0,0,Not Recoverable,Cancelled,0,0,1653.9,0.0,0.0,0,0.0,0
ORD-700196,10-04-2025,Medium,2547,1,2547,0.32,1,Vendor Split Possible,Cancelled,2547,1,1,1,None,Fulfilled,2547,0,815.04,0.0,815.04,15,800.04,1
ORD-700197,17-03-2025,High,107,1,107,0.42,1,Stock Sync Delay,Cancelled,107,0,0,0,Not Recoverable,Cancelled,0,0,44.94,0.0,0.0,0,0.0,0
ORD-700198,07-06-2025,Medium,1596,3,4788,0.31,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700199,05-04-2025,Low,2550,2,5100,0.37,1,AI Logic Gap - SKU Mapping,Cancelled,5100,1,1,0,Customer Payment Expired,Cancelled,0,5100,1887.0,1887.0,0.0,15,-1902.0,0
ORD-700200,30-01-2025,Medium,2190,2,4380,0.42,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700201,20-05-2025,High,1381,3,4143,0.31,1,Stock Sync Delay,Cancelled,4143,0,0,0,Not Recoverable,Cancelled,0,0,1284.33,0.0,0.0,0,0.0,0
ORD-700202,01-04-2025,Medium,725,3,2175,0.29,1,Payment Expired,Cancelled,2175,1,1,0,Customer Payment Expired,Cancelled,0,2175,630.75,630.75,0.0,15,-645.75,0
ORD-700203,03-01-2025,Medium,1654,1,1654,0.28,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700204,19-01-2025,Medium,446,3,1338,0.43,1,Vendor Split Possible,Cancelled,1338,1,1,1,None,Fulfilled,1338,0,575.34,0.0,575.34,15,560.34,1
ORD-700205,31-03-2025,Low,2133,2,4266,0.38,1,Vendor Split Possible,Cancelled,4266,1,1,1,None,Fulfilled,4266,0,1621.08,0.0,1621.08,15,1606.08,1
ORD-700206,23-03-2025,Low,2773,1,2773,0.25,1,Vendor Split Possible,Cancelled,2773,1,1,0,Vendor SLA Delay,Cancelled,0,2773,693.25,693.25,0.0,15,-708.25,0
ORD-700207,06-01-2025,High,1309,1,1309,0.26,1,Payment Expired,Cancelled,1309,1,1,1,None,Fulfilled,1309,0,340.34000000000003,0.0,340.34000000000003,15,325.34000000000003,1
ORD-700208,23-06-2025,Low,1613,2,3226,0.4,1,Payment Expired,Cancelled,3226,0,0,0,Not Recoverable,Cancelled,0,0,1290.4,0.0,0.0,0,0.0,0
ORD-700209,28-06-2025,Medium,243,3,729,0.35,1,Vendor Split Possible,Cancelled,729,0,0,0,Not Recoverable,Cancelled,0,0,255.14999999999998,0.0,0.0,0,0.0,0
ORD-700210,10-01-2025,Low,1790,2,3580,0.39,1,AI Logic Gap - SKU Mapping,Cancelled,3580,0,0,0,Not Recoverable,Cancelled,0,0,1396.2,0.0,0.0,0,0.0,0
ORD-700211,16-01-2025,Low,449,1,449,0.36,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700212,19-06-2025,High,645,1,645,0.42,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700213,27-01-2025,High,1339,2,2678,0.31,1,Vendor Split Possible,Cancelled,2678,1,1,1,None,Fulfilled,2678,0,830.18,0.0,830.18,15,815.18,1
ORD-700214,14-01-2025,High,136,3,408,0.44,1,Stock Sync Delay,Cancelled,408,1,1,1,None,Fulfilled,408,0,179.52,0.0,179.52,15,164.52,1
ORD-700215,02-04-2025,Medium,206,2,412,0.41,1,Stock Sync Delay,Cancelled,412,1,1,1,None,Fulfilled,412,0,168.92,0.0,168.92,15,153.92,1
ORD-700216,14-02-2025,Medium,1429,3,4287,0.26,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700217,14-04-2025,High,1562,3,4686,0.4,1,Vendor Split Possible,Cancelled,4686,0,0,0,Not Recoverable,Cancelled,0,0,1874.4,0.0,0.0,0,0.0,0
ORD-700218,18-05-2025,Low,410,2,820,0.3,1,Payment Expired,Cancelled,820,1,1,1,None,Fulfilled,820,0,246.0,0.0,246.0,15,231.0,1
ORD-700219,04-04-2025,Medium,2436,1,2436,0.25,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700220,19-02-2025,Medium,1315,2,2630,0.41,1,Vendor Split Possible,Cancelled,2630,1,1,1,None,Fulfilled,2630,0,1078.3,0.0,1078.3,15,1063.3,1
ORD-700221,12-05-2025,Low,497,1,497,0.28,1,Vendor Split Possible,Cancelled,497,1,1,1,None,Fulfilled,497,0,139.16000000000003,0.0,139.16000000000003,15,124.16000000000003,1
ORD-700222,12-04-2025,High,2781,2,5562,0.32,1,Payment Expired,Cancelled,5562,1,1,1,None,Fulfilled,5562,0,1779.8400000000001,0.0,1779.8400000000001,15,1764.8400000000001,1
ORD-700223,29-06-2025,Medium,1752,1,1752,0.27,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700224,17-06-2025,Medium,723,2,1446,0.42,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700225,06-01-2025,Medium,2197,2,4394,0.41,1,Payment Expired,Cancelled,4394,1,1,1,None,Fulfilled,4394,0,1801.54,0.0,1801.54,15,1786.54,1
ORD-700226,27-06-2025,Low,1816,1,1816,0.39,1,Vendor Split Possible,Cancelled,1816,1,1,1,None,Fulfilled,1816,0,708.24,0.0,708.24,15,693.24,1
ORD-700227,31-01-2025,Medium,2604,3,7812,0.32,1,AI Logic Gap - SKU Mapping,Cancelled,7812,1,1,1,None,Fulfilled,7812,0,2499.84,0.0,2499.84,15,2484.84,1
ORD-700228,21-03-2025,High,2159,1,2159,0.31,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700229,25-03-2025,High,443,2,886,0.27,1,AI Logic Gap - SKU Mapping,Cancelled,886,1,1,1,None,Fulfilled,886,0,239.22000000000003,0.0,239.22000000000003,15,224.22000000000003,1
ORD-700230,05-01-2025,High,524,1,524,0.3,1,AI Logic Gap - SKU Mapping,Cancelled,524,1,1,1,None,Fulfilled,524,0,157.2,0.0,157.2,15,142.2,1
ORD-700231,19-05-2025,Low,2119,1,2119,0.36,1,Vendor Split Possible,Cancelled,2119,0,0,0,Not Recoverable,Cancelled,0,0,762.8399999999999,0.0,0.0,0,0.0,0
ORD-700232,14-04-2025,Medium,2043,1,2043,0.3,1,Stock Sync Delay,Cancelled,2043,1,1,1,None,Fulfilled,2043,0,612.9,0.0,612.9,15,597.9,1
ORD-700233,08-02-2025,High,1458,1,1458,0.42,1,AI Logic Gap - SKU Mapping,Cancelled,1458,1,1,1,None,Fulfilled,1458,0,612.36,0.0,612.36,15,597.36,1
ORD-700234,22-06-2025,Low,412,3,1236,0.26,1,Payment Expired,Cancelled,1236,1,1,0,Customer Payment Expired,Cancelled,0,1236,321.36,321.36,0.0,15,-336.36,0
ORD-700235,11-02-2025,High,326,3,978,0.33,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700236,09-04-2025,Medium,219,3,657,0.44,1,Payment Expired,Cancelled,657,1,1,1,None,Fulfilled,657,0,289.08,0.0,289.08,15,274.08,1
ORD-700237,19-05-2025,Low,1871,2,3742,0.28,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700238,20-02-2025,Medium,1084,1,1084,0.29,1,Stock Sync Delay,Cancelled,1084,1,1,1,None,Fulfilled,1084,0,314.35999999999996,0.0,314.35999999999996,15,299.35999999999996,1
ORD-700239,30-05-2025,Medium,744,1,744,0.39,1,Vendor Split Possible,Cancelled,744,1,1,1,None,Fulfilled,744,0,290.16,0.0,290.16,15,275.16,1
ORD-700240,19-02-2025,High,2071,2,4142,0.34,1,Payment Expired,Cancelled,4142,1,1,0,Customer Abandoned,Cancelled,0,4142,1408.2800000000002,1408.2800000000002,0.0,15,-1423.2800000000002,0
ORD-700241,16-04-2025,Low,1607,3,4821,0.39,1,Payment Expired,Cancelled,4821,1,1,1,None,Fulfilled,4821,0,1880.19,0.0,1880.19,15,1865.19,1
ORD-700242,23-03-2025,Medium,193,2,386,0.32,1,AI Logic Gap - SKU Mapping,Cancelled,386,1,1,1,None,Fulfilled,386,0,123.52,0.0,123.52,15,108.52,1
ORD-700243,29-01-2025,Medium,387,1,387,0.3,1,Stock Sync Delay,Cancelled,387,1,1,1,None,Fulfilled,387,0,116.1,0.0,116.1,15,101.1,1
ORD-700244,12-03-2025,Low,1291,1,1291,0.41,1,Stock Sync Delay,Cancelled,1291,0,0,0,Not Recoverable,Cancelled,0,0,529.31,0.0,0.0,0,0.0,0
ORD-700245,05-05-2025,Low,235,3,705,0.39,1,Payment Expired,Cancelled,705,1,1,1,None,Fulfilled,705,0,274.95,0.0,274.95,15,259.95,1
ORD-700246,26-06-2025,Low,209,3,627,0.4,1,Stock Sync Delay,Cancelled,627,1,1,1,None,Fulfilled,627,0,250.8,0.0,250.8,15,235.8,1
ORD-700247,13-03-2025,Medium,2919,3,8757,0.26,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700248,28-03-2025,Medium,1387,1,1387,0.26,1,Stock Sync Delay,Cancelled,1387,1,1,1,None,Fulfilled,1387,0,360.62,0.0,360.62,15,345.62,1
ORD-700249,04-01-2025,High,1446,2,2892,0.36,1,AI Logic Gap - SKU Mapping,Cancelled,2892,1,1,1,None,Fulfilled,2892,0,1041.12,0.0,1041.12,15,1026.12,1
ORD-700250,26-05-2025,Medium,2468,1,2468,0.41,1,Vendor Split Possible,Cancelled,2468,1,1,1,None,Fulfilled,2468,0,1011.88,0.0,1011.88,15,996.88,1
ORD-700251,06-02-2025,High,2284,1,2284,0.31,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700252,27-02-2025,Low,163,1,163,0.41,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700253,24-03-2025,Low,2628,3,7884,0.42,1,Stock Sync Delay,Cancelled,7884,1,1,1,None,Fulfilled,7884,0,3311.2799999999997,0.0,3311.2799999999997,15,3296.2799999999997,1
ORD-700254,12-02-2025,Low,2580,2,5160,0.3,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700255,11-06-2025,Medium,2993,3,8979,0.35,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700256,29-06-2025,Medium,1943,3,5829,0.31,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700257,03-06-2025,Medium,1279,3,3837,0.38,1,Vendor Split Possible,Cancelled,3837,1,1,1,None,Fulfilled,3837,0,1458.06,0.0,1458.06,15,1443.06,1
ORD-700258,10-01-2025,High,1911,1,1911,0.41,1,Vendor Split Possible,Cancelled,1911,1,1,1,None,Fulfilled,1911,0,783.51,0.0,783.51,15,768.51,1
ORD-700259,18-02-2025,Low,1667,2,3334,0.27,1,AI Logic Gap - SKU Mapping,Cancelled,3334,1,1,1,None,Fulfilled,3334,0,900.1800000000001,0.0,900.1800000000001,15,885.1800000000001,1
ORD-700260,18-06-2025,Low,993,1,993,0.42,1,Vendor Split Possible,Cancelled,993,1,1,1,None,Fulfilled,993,0,417.06,0.0,417.06,15,402.06,1
ORD-700261,04-02-2025,Medium,1716,1,1716,0.34,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700262,26-05-2025,Low,1471,1,1471,0.27,1,Stock Sync Delay,Cancelled,1471,1,1,1,None,Fulfilled,1471,0,397.17,0.0,397.17,15,382.17,1
ORD-700263,08-02-2025,High,2461,2,4922,0.27,1,Vendor Split Possible,Cancelled,4922,1,1,1,None,Fulfilled,4922,0,1328.94,0.0,1328.94,15,1313.94,1
ORD-700264,26-04-2025,High,2918,1,2918,0.33,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700265,08-02-2025,Low,2857,3,8571,0.45,1,Stock Sync Delay,Cancelled,8571,1,1,0,Customer Payment Expired,Cancelled,0,8571,3856.9500000000003,3856.9500000000003,0.0,15,-3871.9500000000003,0
ORD-700266,08-05-2025,High,1268,3,3804,0.27,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700267,19-06-2025,Medium,2077,3,6231,0.26,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700268,24-06-2025,Low,645,3,1935,0.36,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700269,06-04-2025,Medium,2021,2,4042,0.34,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700270,20-04-2025,High,2627,2,5254,0.38,1,AI Logic Gap - SKU Mapping,Cancelled,5254,0,0,0,Not Recoverable,Cancelled,0,0,1996.52,0.0,0.0,0,0.0,0
ORD-700271,05-04-2025,Low,1970,1,1970,0.42,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700272,19-03-2025,Low,2343,1,2343,0.34,1,Payment Expired,Cancelled,2343,1,1,1,None,Fulfilled,2343,0,796.62,0.0,796.62,15,781.62,1
ORD-700273,25-04-2025,High,2209,1,2209,0.41,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700274,13-06-2025,Medium,2504,1,2504,0.42,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700275,10-02-2025,Low,122,3,366,0.32,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700276,19-06-2025,Medium,2345,1,2345,0.38,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700277,09-04-2025,Medium,1008,2,2016,0.33,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700278,30-05-2025,Low,2707,3,8121,0.35,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700279,29-01-2025,Medium,171,1,171,0.44,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700280,14-06-2025,High,1726,3,5178,0.39,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700281,18-04-2025,Low,2500,1,2500,0.31,1,Payment Expired,Cancelled,2500,1,1,1,None,Fulfilled,2500,0,775.0,0.0,775.0,15,760.0,1
ORD-700282,06-05-2025,Medium,2664,3,7992,0.29,1,AI Logic Gap - SKU Mapping,Cancelled,7992,1,1,0,Customer Payment Expired,Cancelled,0,7992,2317.68,2317.68,0.0,15,-2332.68,0
ORD-700283,28-05-2025,Low,792,3,2376,0.27,1,Payment Expired,Cancelled,2376,1,1,0,Late Detection,Cancelled,0,2376,641.5200000000001,641.5200000000001,0.0,15,-656.5200000000001,0
